transaction_id,account_id,txn_date,amount,currency,direction,counterparty_country,channel
T0001731,C00118-A3,2022-08-28,8587.85,USD,Credit,RU,Mobile
T0001732,C00118-A3,2022-05-04,66758.42,USD,Credit,PA,SEPA Transfer
T0001733,C00118-A3,2023-02-19,49021.22,CHF,Debit,AE,Branch
T0001734,C00120-A1,2023-04-07,85995.57,GBP,Credit,AE,Branch
T0001735,C00120-A1,2022-07-23,49159.12,USD,Credit,SY,SEPA Transfer
T0001736,C00120-A1,2022-04-05,66811.07,GBP,Debit,XX,SEPA Transfer
T0001737,C00120-A1,2023-07-23,72721.18,CHF,Credit,SY,Intl Transfer
T0001738,C00120-A1,2024-03-12,86187.63,CHF,Credit,CH,Web
T0001739,C00120-A1,2023-08-14,6840.59,USD,Debit,IT,Branch
T0001740,C00120-A1,2022-04-09,47157.77,EUR,Debit,AE,Intl Transfer
T0001741,C00120-A1,2024-03-08,41558.19,GBP,Debit,US,Mobile
T0001742,C00120-A1,2023-06-13,16971.19,GBP,Credit,PA,Web
T0001743,C00120-A1,2023-10-05,79036.87,GBP,Credit,IR,Web
T0001744,C00120-A1,2023-07-27,82590.99,EUR,Debit,AE,Web
T0001745,C00120-A2,2024-08-20,75541.28,CHF,Credit,AE,Intl Transfer
T0001746,C00120-A2,2024-03-09,81546.19,EUR,Debit,KY,Mobile
T0001747,C00120-A2,2023-11-26,42187.33,GBP,Debit,NG,Web
T0001748,C00120-A2,2022-02-20,33395.02,USD,Credit,TR,SEPA Transfer
T0001749,C00120-A2,2023-11-20,6678.08,USD,Debit,XX,SEPA Transfer
T0001750,C00120-A2,2024-08-23,30342.35,CHF,Credit,RU,Web
T0001751,C00120-A2,2022-11-05,3610.53,GBP,Debit,BE,Branch
T0001752,C00120-A3,2024-07-26,6495.27,EUR,Credit,KY,SEPA Transfer
T0001753,C00120-A3,2022-11-18,12584.46,EUR,Debit,CH,SEPA Transfer
T0001754,C00120-A3,2024-10-03,38441.29,USD,Debit,AE,Intl Transfer
T0001755,C00120-A3,2023-09-17,42867.35,GBP,Credit,LU,Mobile
T0001756,C00120-A3,2023-07-22,13116.67,CHF,Debit,ES,Branch
T0001757,C00120-A3,2022-07-11,13596.76,EUR,Debit,BE,Mobile
T0001758,C00120-A3,2024-07-27,65244.83,EUR,Credit,LU,Branch
T0001759,C00120-A3,2022-08-30,89397.19,EUR,Credit,IT,Mobile
T0001760,C00120-A3,2023-11-23,77707.73,CHF,Credit,KY,Mobile
T0001761,C00120-A3,2023-03-09,78333.54,CHF,Credit,BE,SEPA Transfer
T0001762,C00120-A3,2022-05-18,78229.92,CHF,Debit,US,Intl Transfer
T0001763,C00121-A1,2024-03-04,70410.29,GBP,Debit,NG,Web
T0001764,C00121-A1,2024-12-16,77986.37,GBP,Debit,SY,Mobile
T0001765,C00121-A1,2022-12-18,70204.98,GBP,Credit,RU,Web
T0001766,C00121-A1,2023-07-29,9072.56,EUR,Debit,IR,Branch
T0001767,C00121-A1,2022-06-01,8141.06,EUR,Debit,XX,Mobile
T0001768,C00121-A1,2023-06-23,26503.1,CHF,Credit,FR,Intl Transfer
T0001769,C00121-A1,2024-06-28,36283.52,USD,Debit,NG,Web
T0001770,C00121-A1,2024-07-12,86241.47,CHF,Debit,FR,Branch
T0001771,C00121-A1,2023-12-18,75136.37,GBP,Credit,US,Intl Transfer
T0001772,C00121-A2,2022-10-13,88961.07,EUR,Credit,BR,Branch
T0001773,C00121-A2,2024-03-05,2713.52,USD,Credit,NG,SEPA Transfer
T0001774,C00121-A2,2022-12-22,65637.41,USD,Credit,US,Intl Transfer
T0001775,C00121-A2,2022-11-07,37387.14,GBP,Credit,KY,Intl Transfer
T0001776,C00121-A2,2022-02-03,67969.21,GBP,Debit,ES,Branch
T0001777,C00121-A2,2024-01-07,39895.77,GBP,Debit,AE,Mobile
T0001778,C00121-A2,2023-04-26,55735.06,EUR,Credit,LU,SEPA Transfer
T0001779,C00121-A2,2023-05-18,17439.79,CHF,Debit,CN,Branch
T0001780,C00121-A2,2024-11-26,35448.76,EUR,Debit,TR,Branch
T0001781,C00121-A2,2024-07-01,52781.57,EUR,Debit,CN,Mobile
T0001782,C00121-A2,2023-05-27,63808.91,EUR,Credit,AE,Branch
T0001783,C00121-A2,2023-12-24,59147.81,EUR,Credit,AE,SEPA Transfer
T0001784,C00121-A2,2022-05-25,75883.77,GBP,Debit,IT,Mobile
T0001785,C00121-A2,2024-05-11,78178.3,CHF,Debit,CH,Mobile
T0001786,C00121-A2,2024-04-08,51899.5,CHF,Debit,BR,SEPA Transfer
T0001787,C00121-A3,2022-12-04,39631.99,GBP,Debit,RU,Web
T0001788,C00121-A3,2023-11-14,63215.17,CHF,Credit,IT,Web
T0001789,C00121-A3,2022-04-25,77166.3,GBP,Credit,IR,Branch
T0001790,C00121-A3,2023-08-21,49766.78,EUR,Debit,MA,Branch
T0001791,C00121-A3,2022-08-31,29796.82,USD,Debit,TR,Mobile
T0001792,C00121-A3,2023-01-15,70937.44,CHF,Credit,US,SEPA Transfer
T0001793,C00121-A3,2023-05-11,89489.35,USD,Debit,ES,SEPA Transfer
T0001794,C00121-A3,2022-11-25,61644.04,GBP,Debit,NG,Intl Transfer
T0001795,C00121-A3,2022-07-04,23142.38,GBP,Credit,SY,Branch
T0001796,C00121-A3,2022-09-14,59775.24,USD,Credit,KP,SEPA Transfer
T0001797,C00121-A3,2023-07-07,85697.35,USD,Credit,GB,Intl Transfer
T0001798,C00121-A3,2022-02-21,44102.59,GBP,Debit,NG,Web
T0001799,C00121-A3,2023-01-02,15285.61,CHF,Credit,NG,Web
T0001800,C00121-A3,2023-06-30,48095.34,USD,Debit,KP,SEPA Transfer
T0001801,C00121-A3,2022-10-12,10228.62,EUR,Credit,DE,Mobile
T0001802,C00122-A1,2023-01-25,59535.06,EUR,Debit,RU,SEPA Transfer
T0001803,C00122-A1,2024-06-30,36096.93,EUR,Debit,SY,Mobile
T0001804,C00122-A1,2024-07-05,52118.97,CHF,Credit,NG,SEPA Transfer
T0001805,C00122-A1,2023-11-14,80148.17,USD,Debit,KP,Mobile
T0001806,C00122-A1,2022-09-07,34202.77,GBP,Debit,XX,Branch
T0001807,C00122-A1,2023-07-16,25090.45,CHF,Credit,CH,Web
T0001808,C00122-A1,2022-07-02,8078.54,GBP,Debit,DE,Mobile
T0001809,C00122-A1,2022-06-24,30123.9,CHF,Credit,IR,Web
T0001810,C00122-A1,2022-10-23,80362.97,CHF,Debit,BR,Branch
T0001811,C00122-A1,2022-08-23,24993.81,CHF,Credit,RU,Web
T0001812,C00123-A1,2023-06-04,57909.54,USD,Credit,BE,Branch
T0001813,C00123-A1,2022-04-03,703.25,GBP,Credit,SY,Branch
T0001814,C00123-A1,2022-08-29,22213.18,CHF,Credit,AE,SEPA Transfer
T0001815,C00124-A1,2024-03-06,13116.3,USD,Credit,DE,Web
T0001816,C00124-A1,2024-12-09,60606.37,USD,Credit,TR,Branch
T0001817,C00124-A2,2022-10-26,87428.93,EUR,Debit,KP,SEPA Transfer
T0001818,C00124-A2,2022-11-05,50399.32,EUR,Debit,PA,Intl Transfer
T0001819,C00124-A2,2022-10-31,11137.82,EUR,Credit,TR,Web
T0001820,C00124-A2,2023-10-10,35791.16,USD,Debit,KY,Mobile
T0001821,C00125-A1,2023-05-31,8822.3,EUR,Credit,AE,Mobile
T0001822,C00125-A1,2023-03-03,36105.55,USD,Debit,ES,Mobile
T0001823,C00125-A1,2024-03-04,75732.61,CHF,Debit,US,Intl Transfer
T0001824,C00125-A1,2023-05-31,40960.96,GBP,Credit,FR,Mobile
T0001825,C00125-A1,2024-09-29,54424.2,GBP,Debit,FR,SEPA Transfer
T0001826,C00125-A1,2024-02-29,78199.1,USD,Credit,SY,SEPA Transfer
T0001827,C00125-A1,2024-04-03,78283.72,CHF,Debit,AE,Web
T0001828,C00125-A1,2022-03-20,23642.74,GBP,Credit,KY,Mobile
T0001829,C00125-A1,2022-09-07,49911.86,USD,Debit,GB,Branch
T0001830,C00125-A2,2022-03-10,49459.48,CHF,Credit,LU,Branch
T0001831,C00125-A2,2023-03-12,72567.61,GBP,Debit,KY,Web
T0001832,C00125-A2,2023-02-11,17580.23,USD,Credit,RU,Intl Transfer
T0001833,C00125-A2,2023-12-01,80924.18,EUR,Debit,KY,Web
T0001834,C00125-A2,2023-07-30,18296.82,GBP,Credit,GB,Intl Transfer
T0001835,C00125-A2,2024-05-12,57121.95,EUR,Credit,KY,Mobile
T0001836,C00125-A2,2022-07-20,52073.2,USD,Debit,DE,Intl Transfer
T0001837,C00125-A2,2023-04-04,42434.24,CHF,Debit,LU,Intl Transfer
T0001838,C00125-A2,2022-02-26,72109.85,EUR,Debit,CN,SEPA Transfer
T0001839,C00125-A2,2022-11-23,38436.85,GBP,Debit,DE,SEPA Transfer
T0001840,C00125-A2,2024-08-17,48650.51,CHF,Debit,NG,Intl Transfer
T0001841,C00125-A2,2022-04-07,6827.35,EUR,Debit,KP,Intl Transfer
T0001842,C00125-A2,2023-04-06,71209.25,EUR,Debit,US,SEPA Transfer
T0001843,C00125-A2,2023-06-02,14905.11,USD,Debit,BE,Intl Transfer
T0001844,C00125-A2,2023-11-10,67167.15,EUR,Debit,IT,Intl Transfer
T0001845,C00125-A3,2022-11-27,8741.2,USD,Credit,BR,SEPA Transfer
T0001846,C00125-A3,2024-03-24,23313.76,USD,Debit,XX,SEPA Transfer
T0001847,C00125-A3,2022-02-01,85706.09,EUR,Credit,ES,Intl Transfer
T0001848,C00125-A3,2023-03-23,50462.62,USD,Debit,AE,SEPA Transfer
T0001849,C00125-A3,2023-01-10,16725.24,CHF,Debit,IR,Mobile
T0001850,C00125-A3,2022-08-06,34875.26,GBP,Credit,TR,Mobile
T0001851,C00125-A3,2024-07-27,50299.39,EUR,Debit,KY,SEPA Transfer
T0001852,C00125-A3,2023-04-02,78019.03,EUR,Credit,GB,Intl Transfer
T0001853,C00125-A3,2024-05-27,33888.11,EUR,Debit,MA,Intl Transfer
T0001854,C00125-A3,2024-07-09,74558.85,CHF,Credit,KY,Branch
T0001855,C00125-A3,2022-08-29,36560.33,EUR,Debit,CN,Intl Transfer
T0001856,C00126-A1,2023-07-10,24008.94,CHF,Debit,MA,Branch
T0001857,C00126-A1,2023-05-13,12495.56,GBP,Debit,NG,Mobile
T0001858,C00126-A1,2023-10-05,12287.2,EUR,Credit,FR,Mobile
T0001859,C00126-A1,2022-07-26,62873.47,GBP,Credit,BR,SEPA Transfer
T0001860,C00126-A1,2023-09-25,83665.49,EUR,Credit,PA,Branch
T0001861,C00126-A1,2024-08-03,29799.24,CHF,Credit,BE,Mobile
T0001862,C00126-A1,2022-09-23,14495.99,EUR,Debit,BE,Branch
T0001863,C00126-A1,2022-12-02,49908.64,USD,Debit,IT,SEPA Transfer
T0001864,C00126-A1,2022-03-27,78302.59,CHF,Debit,NG,Branch
T0001865,C00126-A1,2022-06-28,52047.5,GBP,Credit,NG,Mobile
T0001866,C00126-A2,2023-07-27,64543.7,USD,Debit,KY,Intl Transfer
T0001867,C00126-A2,2022-05-22,61782.81,EUR,Debit,MA,Intl Transfer
T0001868,C00126-A2,2024-03-13,88855.95,GBP,Debit,US,Web
T0001869,C00126-A2,2024-06-08,83471.75,CHF,Debit,NG,Mobile
T0001870,C00126-A2,2024-08-14,76656.7,CHF,Debit,AE,Mobile
T0001871,C00126-A2,2023-07-10,42071.76,USD,Debit,PA,SEPA Transfer
T0001872,C00126-A2,2022-11-14,27413.92,EUR,Debit,ES,SEPA Transfer
T0001873,C00126-A2,2024-10-14,45349.37,GBP,Debit,PA,Web
T0001874,C00126-A2,2023-08-28,33722.92,USD,Credit,PA,SEPA Transfer
T0001875,C00126-A2,2024-03-29,6833.38,USD,Debit,US,SEPA Transfer
T0001876,C00126-A2,2023-03-23,5929.91,GBP,Debit,SY,SEPA Transfer
T0001877,C00126-A2,2024-10-16,60177.56,GBP,Credit,KP,Mobile
T0001878,C00126-A2,2024-10-12,55801.32,CHF,Debit,IT,Intl Transfer
T0001879,C00126-A3,2023-12-31,76498.21,EUR,Credit,BE,Intl Transfer
T0001880,C00127-A1,2023-08-13,9760.6,GBP,Debit,LU,SEPA Transfer
T0001881,C00127-A1,2023-05-21,61544.02,USD,Credit,NG,Branch
T0001882,C00127-A2,2022-07-02,81619.87,CHF,Credit,TR,SEPA Transfer
T0001883,C00128-A1,2022-09-10,41596.39,CHF,Credit,IT,Mobile
T0001884,C00128-A1,2022-05-06,10842.23,USD,Debit,GB,Mobile
T0001885,C00128-A1,2024-02-12,7803.3,USD,Debit,GB,Web
T0001886,C00128-A1,2023-08-10,24428.99,GBP,Debit,GB,Branch
T0001887,C00129-A1,2024-04-24,74932.81,CHF,Debit,AE,Mobile
T0001888,C00129-A1,2022-06-07,27171.59,GBP,Credit,RU,Intl Transfer
T0001889,C00129-A1,2023-09-10,27629.84,EUR,Credit,BE,Branch
T0001890,C00129-A1,2024-10-23,62948.37,USD,Debit,CN,SEPA Transfer
T0001891,C00130-A1,2024-08-31,75061.94,CHF,Debit,AE,Intl Transfer
T0001892,C00130-A1,2022-06-27,51217.91,GBP,Credit,FR,Web
T0001893,C00131-A1,2022-05-18,68833.01,USD,Credit,PA,Branch
T0001894,C00131-A1,2022-11-23,40585.43,USD,Debit,SY,Mobile
T0001895,C00131-A1,2023-08-08,37927.92,CHF,Credit,PA,SEPA Transfer
T0001896,C00131-A1,2024-08-14,61986.27,GBP,Debit,IR,Branch
T0001897,C00131-A1,2024-12-30,73754.01,USD,Debit,BE,Mobile
T0001898,C00131-A1,2023-08-21,15368.42,USD,Debit,KY,Web
T0001899,C00131-A1,2023-01-11,18734.29,EUR,Credit,RU,Branch
T0001900,C00131-A1,2022-11-12,77856.52,EUR,Credit,AE,Intl Transfer
T0001901,C00131-A1,2022-07-22,31729.58,GBP,Credit,BE,Mobile
T0001902,C00131-A1,2022-05-26,1759.03,EUR,Debit,DE,Intl Transfer
T0001903,C00131-A1,2023-05-18,18198.51,USD,Credit,PA,SEPA Transfer
T0001904,C00131-A1,2022-06-03,47667.16,CHF,Credit,TR,Mobile
T0001905,C00131-A2,2023-03-03,70807.6,EUR,Debit,FR,Branch
T0001906,C00131-A3,2023-02-10,45756.83,USD,Debit,IT,Intl Transfer
T0001907,C00131-A3,2023-07-02,34454.46,EUR,Debit,IT,Web
T0001908,C00132-A1,2024-02-09,71219.9,EUR,Debit,KP,Web
T0001909,C00132-A1,2023-07-23,72956.96,EUR,Credit,BR,SEPA Transfer
T0001910,C00132-A1,2023-10-07,56628.39,GBP,Credit,MA,SEPA Transfer
T0001911,C00132-A2,2024-02-17,24537.81,EUR,Credit,NG,SEPA Transfer
T0001912,C00132-A2,2024-11-08,2279.74,GBP,Credit,LU,Intl Transfer
T0001913,C00132-A2,2022-07-19,40661.4,CHF,Credit,CH,Mobile
T0001914,C00132-A2,2022-11-16,73916.51,EUR,Debit,DE,Mobile
T0001915,C00132-A2,2024-06-08,19603.96,USD,Debit,TR,Web
T0001916,C00132-A2,2023-07-09,23293.82,USD,Credit,US,Web
T0001917,C00132-A2,2023-09-14,6312.06,USD,Debit,BR,SEPA Transfer
T0001918,C00133-A1,2022-07-17,63292.6,GBP,Credit,KP,SEPA Transfer
T0001919,C00133-A1,2023-09-04,14178.78,GBP,Debit,IT,Web
T0001920,C00133-A1,2024-01-31,42838.68,CHF,Credit,GB,Mobile
T0001921,C00133-A1,2024-11-11,68786.6,USD,Debit,DE,Web
T0001922,C00133-A1,2023-11-07,36682.54,CHF,Debit,MA,SEPA Transfer
T0001923,C00133-A1,2024-03-10,14561.29,EUR,Credit,IT,Web
T0001924,C00133-A1,2024-03-02,77405.21,USD,Debit,ES,Mobile
T0001925,C00133-A1,2022-05-12,50355.35,USD,Debit,RU,Web
T0001926,C00133-A1,2023-07-19,81378.91,GBP,Credit,CH,Mobile
T0001927,C00133-A1,2022-11-28,49152.09,CHF,Debit,LU,Web
T0001928,C00133-A1,2022-07-30,74887.34,EUR,Credit,MA,Branch
T0001929,C00133-A1,2023-10-10,74019.02,EUR,Credit,RU,Intl Transfer
T0001930,C00133-A1,2023-03-19,66789.58,EUR,Debit,IR,Mobile
T0001931,C00133-A1,2022-04-29,50119.42,EUR,Credit,DE,Intl Transfer
T0001932,C00133-A2,2024-01-02,6120.92,EUR,Credit,AE,Web
T0001933,C00133-A2,2024-05-08,72732.14,USD,Credit,NG,Branch
T0001934,C00133-A2,2024-12-10,37145.42,USD,Credit,PA,Web
T0001935,C00133-A2,2023-11-16,67605.85,EUR,Credit,BE,Intl Transfer
T0001936,C00133-A2,2023-08-19,26245.4,EUR,Credit,IT,Branch
T0001937,C00133-A2,2023-11-05,5673.53,USD,Credit,XX,Intl Transfer
T0001938,C00133-A2,2022-07-31,82952.53,GBP,Debit,PA,Intl Transfer
T0001939,C00133-A2,2024-11-01,45726.58,EUR,Credit,BR,Intl Transfer
T0001940,C00133-A2,2023-10-28,46856.05,GBP,Credit,GB,Mobile
T0001941,C00133-A2,2024-04-20,37371.24,EUR,Credit,KY,Mobile
T0001942,C00133-A2,2022-09-28,6268.4,GBP,Credit,GB,SEPA Transfer
T0001943,C00133-A2,2022-09-23,23970.62,CHF,Debit,IR,Mobile
T0001944,C00133-A2,2023-08-05,77982.32,CHF,Credit,FR,Branch
T0001945,C00133-A2,2023-02-18,52249.18,EUR,Debit,AE,SEPA Transfer
T0001946,C00133-A2,2024-04-29,38913.61,CHF,Debit,MA,Mobile
T0001947,C00134-A1,2022-07-17,22652.97,GBP,Credit,RU,Branch
T0001948,C00134-A1,2022-05-02,21645.5,GBP,Credit,KY,Web
T0001949,C00134-A1,2024-02-15,31336.15,CHF,Credit,CN,Branch
T0001950,C00134-A1,2022-05-15,4901.89,USD,Credit,GB,SEPA Transfer
T0001951,C00134-A1,2023-04-08,53931.92,CHF,Debit,XX,Branch
T0001952,C00134-A2,2022-08-29,20074.79,CHF,Credit,US,Intl Transfer
T0001953,C00134-A2,2022-03-14,7220.23,USD,Debit,IR,Branch
T0001954,C00134-A2,2022-04-19,28066.43,CHF,Credit,IR,Intl Transfer
T0001955,C00134-A2,2023-01-19,31949.55,CHF,Debit,GB,Branch
T0001956,C00135-A1,2022-07-03,47486.3,EUR,Credit,BR,Branch
T0001957,C00135-A1,2024-11-22,1731.76,CHF,Credit,TR,SEPA Transfer
T0001958,C00135-A1,2024-10-25,88120.75,CHF,Credit,KP,Intl Transfer
T0001959,C00135-A1,2024-11-22,86898.99,GBP,Debit,IT,SEPA Transfer
T0001960,C00135-A1,2023-07-14,35149.21,EUR,Credit,US,Branch
T0001961,C00135-A1,2024-04-24,18236.87,EUR,Credit,CN,Web
T0001962,C00135-A1,2024-03-20,60393.9,GBP,Credit,FR,Branch
T0001963,C00135-A1,2022-09-10,36891.9,EUR,Debit,KP,SEPA Transfer
T0001964,C00135-A1,2024-02-16,89078.1,EUR,Credit,KY,Intl Transfer
T0001965,C00135-A1,2023-09-14,62322.4,GBP,Credit,GB,Branch
T0001966,C00135-A1,2023-07-20,66768.26,CHF,Credit,LU,Branch
T0001967,C00135-A1,2022-09-24,73435.61,EUR,Credit,CH,Branch
T0001968,C00135-A1,2023-09-01,33873.41,GBP,Debit,PA,Web
T0001969,C00135-A2,2022-11-30,5235.37,EUR,Debit,CN,Web
T0001970,C00135-A2,2024-12-27,85998.85,GBP,Credit,CH,Branch
T0001971,C00135-A2,2022-04-23,44737.51,EUR,Credit,MA,Intl Transfer
T0001972,C00135-A2,2023-09-07,9634.3,CHF,Debit,MA,Intl Transfer
T0001973,C00135-A2,2022-09-14,4579.09,EUR,Debit,TR,Branch
T0001974,C00135-A2,2024-05-02,73510.71,EUR,Credit,BR,Intl Transfer
T0001975,C00135-A2,2023-05-07,12555.01,CHF,Credit,GB,Intl Transfer
T0001976,C00135-A2,2022-08-15,12715.08,CHF,Debit,MA,SEPA Transfer
T0001977,C00135-A2,2022-08-24,69691.99,USD,Debit,PA,Branch
T0001978,C00135-A2,2024-09-23,65367.35,USD,Credit,RU,SEPA Transfer
T0001979,C00135-A3,2023-09-30,47521.87,GBP,Credit,AE,Mobile
T0001980,C00135-A3,2022-06-27,72719.2,GBP,Credit,KP,Branch
T0001981,C00135-A3,2024-11-10,10956.7,EUR,Credit,IR,Intl Transfer
T0001982,C00135-A3,2022-08-18,81597.64,GBP,Debit,LU,Intl Transfer
T0001983,C00136-A1,2024-07-19,77044.46,EUR,Debit,PA,Web
T0001984,C00136-A1,2024-02-01,45881.84,EUR,Credit,BE,Mobile
T0001985,C00136-A1,2023-10-07,55290.98,EUR,Debit,BR,Mobile
T0001986,C00136-A1,2022-07-25,28527.56,GBP,Debit,LU,Web
T0001987,C00136-A1,2022-01-07,86660.81,GBP,Debit,US,Intl Transfer
T0001988,C00136-A1,2023-04-18,33641.15,EUR,Credit,KP,Web
T0001989,C00136-A1,2023-04-19,75035.14,EUR,Credit,KY,SEPA Transfer
T0001990,C00136-A1,2022-08-20,2086.54,GBP,Debit,CN,Branch
T0001991,C00136-A1,2023-11-04,15063.34,GBP,Debit,XX,Web
T0001992,C00136-A1,2022-05-08,44136.53,EUR,Debit,BE,Web
T0001993,C00136-A1,2022-01-10,41070.86,USD,Debit,KY,Branch
T0001994,C00136-A1,2024-11-29,78658.17,CHF,Debit,BE,Mobile
T0001995,C00136-A1,2023-06-14,76005.27,USD,Credit,PA,Mobile
T0001996,C00137-A1,2022-11-28,8001.93,EUR,Debit,GB,Branch
T0001997,C00137-A1,2024-07-01,86028.23,EUR,Debit,SY,Web
T0001998,C00137-A1,2022-08-20,69324.21,USD,Credit,XX,Web
T0001999,C00137-A1,2024-06-21,63796.95,CHF,Credit,LU,SEPA Transfer
T0002000,C00137-A1,2023-08-02,81087.53,EUR,Credit,MA,Web
T0002001,C00137-A1,2023-12-04,77996.16,USD,Debit,US,SEPA Transfer
T0002002,C00137-A1,2022-09-28,7007.09,EUR,Debit,KY,Branch
T0002003,C00137-A2,2023-03-09,85161.71,CHF,Debit,KY,SEPA Transfer
T0002004,C00137-A2,2024-08-01,83798.45,CHF,Credit,KP,SEPA Transfer
T0002005,C00137-A2,2023-04-22,75878.55,GBP,Debit,KY,Intl Transfer
T0002006,C00137-A2,2023-07-11,32263.57,CHF,Debit,IR,SEPA Transfer
T0002007,C00137-A2,2023-02-22,4564.36,GBP,Credit,SY,Intl Transfer
T0002008,C00137-A2,2024-11-28,80951.27,EUR,Debit,CH,Intl Transfer
T0002009,C00138-A1,2023-12-25,28620.33,EUR,Debit,KY,Mobile
T0002010,C00138-A1,2022-04-12,9692.33,EUR,Credit,ES,SEPA Transfer
T0002011,C00138-A1,2023-09-25,53280.89,CHF,Debit,SY,Web
T0002012,C00138-A1,2022-09-20,77947.9,EUR,Credit,BE,Branch
T0002013,C00138-A1,2023-02-25,59256.4,CHF,Debit,CN,Branch
T0002014,C00138-A1,2022-04-30,1014.08,GBP,Debit,BE,Mobile
T0002015,C00138-A1,2024-12-27,27722.29,USD,Debit,BE,Branch
T0002016,C00138-A1,2023-07-08,31441.14,GBP,Debit,CH,Branch
T0002017,C00138-A1,2023-05-25,55361.63,CHF,Credit,DE,Branch
T0002018,C00138-A1,2024-04-28,36868.06,GBP,Credit,XX,Intl Transfer
T0002019,C00138-A1,2022-08-13,8981.73,GBP,Credit,RU,Intl Transfer
T0002020,C00138-A2,2024-10-06,88353.56,GBP,Credit,RU,Intl Transfer
T0002021,C00138-A2,2024-08-24,51726.18,CHF,Debit,FR,Mobile
T0002022,C00138-A2,2022-04-09,68619.54,USD,Credit,MA,Web
T0002023,C00138-A2,2024-01-16,31460.3,GBP,Credit,SY,Intl Transfer
T0002024,C00138-A2,2024-08-24,76022.49,GBP,Credit,IR,Mobile
T0002025,C00138-A2,2024-10-22,38606.95,GBP,Debit,DE,Web
T0002026,C00138-A2,2023-12-08,88702.33,EUR,Debit,BE,Web
T0002027,C00138-A2,2023-06-05,78208.18,USD,Debit,BE,SEPA Transfer
T0002028,C00138-A2,2022-10-07,34274.6,EUR,Credit,KP,Branch
T0002029,C00138-A3,2024-01-05,25804.74,EUR,Credit,RU,Mobile
T0002030,C00138-A3,2024-12-18,75112.57,CHF,Debit,CH,SEPA Transfer
T0002031,C00138-A3,2023-08-26,61730.27,USD,Credit,IT,Mobile
T0002032,C00138-A3,2023-09-23,87498.1,USD,Debit,FR,Intl Transfer
T0002033,C00138-A3,2023-08-28,53213.84,GBP,Debit,SY,SEPA Transfer
T0002034,C00139-A1,2022-07-19,48607.27,GBP,Debit,US,Mobile
T0002035,C00139-A1,2022-08-29,58342.85,CHF,Credit,MA,Branch
T0002036,C00139-A1,2022-01-11,31785.75,EUR,Debit,XX,Intl Transfer
T0002037,C00139-A1,2022-06-27,20408.58,EUR,Credit,MA,Intl Transfer
T0002038,C00139-A1,2022-12-25,40765.74,USD,Debit,GB,Intl Transfer
T0002039,C00139-A1,2023-06-03,51529.85,GBP,Debit,IT,Branch
T0002040,C00139-A2,2023-02-13,65469.59,CHF,Credit,BR,Intl Transfer
T0002041,C00139-A2,2024-02-06,41507.19,EUR,Credit,FR,Intl Transfer
T0002042,C00139-A2,2022-05-23,39332.41,CHF,Debit,RU,Mobile
T0002043,C00139-A2,2023-10-31,54091.9,CHF,Credit,TR,Intl Transfer
T0002044,C00139-A2,2023-07-25,88322.91,EUR,Credit,LU,SEPA Transfer
T0002045,C00139-A2,2024-03-04,24161.38,GBP,Credit,KP,SEPA Transfer
T0002046,C00139-A2,2024-03-19,28926.99,EUR,Credit,CN,Web
T0002047,C00139-A2,2023-09-08,4320.36,EUR,Debit,CN,SEPA Transfer
T0002048,C00139-A2,2023-05-25,12191.39,CHF,Debit,GB,Mobile
T0002049,C00140-A1,2022-01-27,7398.34,GBP,Debit,FR,SEPA Transfer
T0002050,C00140-A1,2022-01-26,81165.47,CHF,Debit,TR,SEPA Transfer
T0002051,C00140-A1,2024-07-05,74567.87,USD,Debit,CN,Intl Transfer
T0002052,C00140-A2,2022-05-13,69756.92,GBP,Credit,NG,Branch
T0002053,C00140-A2,2023-11-09,848.33,USD,Credit,IT,SEPA Transfer
T0002054,C00140-A2,2024-10-14,4775.11,USD,Debit,TR,Mobile
T0002055,C00140-A2,2023-11-26,89647.62,CHF,Debit,GB,Intl Transfer
T0002056,C00140-A2,2023-12-04,50258.39,EUR,Debit,BR,Web
T0002057,C00140-A2,2024-09-18,23632.54,EUR,Debit,KY,Mobile
T0002058,C00140-A3,2022-12-25,53139.97,GBP,Debit,LU,Mobile
T0002059,C00140-A3,2022-05-14,12231.16,GBP,Debit,AE,Branch
T0002060,C00140-A3,2024-02-14,76359.77,GBP,Credit,IT,Intl Transfer
T0002061,C00141-A1,2022-05-27,7572.38,EUR,Debit,IR,SEPA Transfer
T0002062,C00141-A1,2023-02-28,39210.52,USD,Credit,CH,Intl Transfer
T0002063,C00141-A1,2023-06-22,64387.64,USD,Debit,GB,Mobile
T0002064,C00141-A1,2024-03-16,43563.93,GBP,Debit,AE,Intl Transfer
T0002065,C00141-A1,2024-08-04,39497.92,CHF,Credit,FR,Mobile
T0002066,C00141-A1,2024-01-25,40884.53,USD,Credit,CN,Branch
T0002067,C00141-A1,2023-04-12,50641.68,USD,Debit,MA,SEPA Transfer
T0002068,C00141-A1,2024-04-13,60994.1,EUR,Debit,XX,Intl Transfer
T0002069,C00141-A1,2022-05-19,62358.43,GBP,Debit,AE,Mobile
T0002070,C00141-A1,2022-01-20,18779.02,EUR,Credit,PA,Branch
T0002071,C00141-A1,2023-07-05,23986.44,USD,Credit,FR,Web
T0002072,C00141-A1,2023-10-11,82297.24,EUR,Debit,GB,Mobile
T0002073,C00141-A1,2024-08-11,78467.06,USD,Credit,KP,Mobile
